date,campaign_name,ad_set,creative_type,impressions,clicks,spend,conversions,revenue,CTR,CPC,CPM,ROAS,Conversion_Rate,AOV
2025-01-06,Conversion - Women Dresses,Retargeting,Video,13921.0,606.0,183.04,53.0,7473.12,0.043531355506069964,0.30204620462046206,13.148480712592486,40.82779720279721,0.08745874587458746,141.0022641509434
2025-01-06,Conversion - Men Shirts,Interest-Based,Image,13173.0,380.0,195.96,28.0,2938.34,0.028846883777423518,0.5156842105263159,14.875882486905034,14.994590732802614,0.07368421052631578,104.9407142857143
2025-01-06,Traffic - New Arrivals,Interest-Based,Carousel,4306.0,170.0,418.11,9.0,912.01,0.039479795633999074,2.4594705882352943,97.0993961913609,2.1812680873454355,0.052941176470588235,101.33444444444444
2025-01-06,Retargeting - Website Visitors,Lookalike,Video,6748.0,274.0,103.94,12.0,1165.07,0.04060462359217546,0.3793430656934306,15.40308239478364,11.209062920915912,0.043795620437956206,97.08916666666666
2025-01-07,Conversion - Women Dresses,Retargeting,Video,6304.0,229.0,213.63,17.0,1662.16,0.0363261421319797,0.9328820960698689,33.8880076142132,7.7805551654730145,0.07423580786026202,97.77411764705883
2025-01-07,Conversion - Men Shirts,Interest-Based,Video,14649.0,436.0,185.4,17.0,1677.47,0.02976312376271418,0.4252293577981652,12.65615400368626,9.047842502696872,0.0389908256880734,98.67470588235294
2025-01-07,Traffic - New Arrivals,Lookalike,Video,17555.0,615.0,64.87,32.0,4594.52,0.03503275420108231,0.10547967479674797,3.695243520364569,70.82657622938184,0.05203252032520325,143.57875
2025-01-07,Retargeting - Website Visitors,Retargeting,Carousel,8791.0,247.0,158.92,4.0,342.64,0.028096917301785918,0.6434008097165992,18.07757934250938,2.1560533601812235,0.016194331983805668,85.66
2025-01-08,Conversion - Women Dresses,Lookalike,Image,15688.0,343.0,215.5,6.0,647.51,0.021863844977052523,0.6282798833819242,13.736613972463028,3.0046867749419954,0.01749271137026239,107.91833333333334
2025-01-08,Conversion - Men Shirts,Lookalike,Carousel,12339.0,236.0,133.93,3.0,364.09,0.01912634735391847,0.5675,10.854202123348733,2.7185096692301944,0.012711864406779662,121.36333333333333
2025-01-08,Traffic - New Arrivals,Broad,Carousel,4986.0,196.0,206.9,7.0,645.44,0.03931006819093462,1.0556122448979592,41.496189330124345,3.1195746737554377,0.03571428571428571,92.2057142857143
2025-01-08,Retargeting - Website Visitors,Interest-Based,Carousel,5385.0,153.0,111.88,12.0,1577.58,0.02841225626740947,0.7312418300653595,20.77623026926648,14.100643546657132,0.0784313725490196,131.465
2025-01-09,Conversion - Women Dresses,Broad,Video,19646.0,813.0,128.73,60.0,5895.48,0.04138246971393668,0.15833948339483395,6.552478876107095,45.797250058261476,0.07380073800738007,98.258
2025-01-09,Conversion - Men Shirts,Lookalike,Video,10158.0,58.0,175.49,3.0,392.45,0.0057097853908249655,3.025689655172414,17.27603859027368,2.2363097612399567,0.05172413793103448,130.81666666666666
2025-01-09,Traffic - New Arrivals,Retargeting,Video,15183.0,677.0,87.86,36.0,5144.36,0.04458934334453007,0.1297784342688331,5.786735164328525,58.55178693375825,0.053175775480059084,142.89888888888888
2025-01-09,Retargeting - Website Visitors,Interest-Based,Video,18586.0,161.0,95.66,3.0,444.47,0.0086624340901754,0.5941614906832298,5.146884751963843,4.646351662136735,0.018633540372670808,148.15666666666667
2025-01-10,Conversion - Women Dresses,Retargeting,Image,14969.0,212.0,343.38,9.0,830.83,0.01416260271227203,1.6197169811320755,22.939408110094195,2.4195643310617974,0.04245283018867924,92.31444444444445
2025-01-10,Conversion - Men Shirts,Lookalike,Carousel,6987.0,184.0,374.42,1.0,117.98,0.026334621439816804,2.034891304347826,53.58809217117504,0.31510068906575506,0.005434782608695652,117.98
2025-01-10,Traffic - New Arrivals,Broad,Carousel,15757.0,424.0,162.71,30.0,4443.32,0.026908675509297455,0.38375000000000004,10.3262042266929,27.30821707332063,0.07075471698113207,148.11066666666665
2025-01-10,Retargeting - Website Visitors,Retargeting,Carousel,13677.0,332.0,245.48,21.0,2418.88,0.024274329165752725,0.7393975903614457,17.94838049279813,9.853674433762425,0.06325301204819277,115.18476190476191
2025-01-11,Conversion - Women Dresses,Lookalike,Image,12151.0,530.0,137.86,48.0,4783.4,0.04361780923380792,0.2601132075471698,11.345568265986339,34.69751922239953,0.09056603773584905,99.65416666666665
2025-01-11,Conversion - Men Shirts,Interest-Based,Carousel,10679.0,66.0,497.55,5.0,497.85,0.006180353965727128,7.538636363636364,46.59144114617474,1.000602954476937,0.07575757575757576,99.57000000000001
2025-01-11,Traffic - New Arrivals,Lookalike,Image,4060.0,73.0,198.84,6.0,886.0,0.017980295566502463,2.723835616438356,48.975369458128085,4.455843894588614,0.0821917808219178,147.66666666666666
2025-01-11,Retargeting - Website Visitors,Retargeting,Video,3190.0,134.0,135.91,1.0,102.18,0.04200626959247649,1.0142537313432836,42.60501567398119,0.7518210580531235,0.007462686567164179,102.18
2025-01-12,Conversion - Women Dresses,Interest-Based,Carousel,4816.0,103.0,363.21,8.0,679.43,0.021387043189368772,3.52631067961165,75.4173588039867,1.870625808760772,0.07766990291262135,84.92875
2025-01-12,Conversion - Men Shirts,Retargeting,Image,14093.0,688.0,283.25,2.0,205.16,0.04881856240686866,0.4117005813953488,20.098630525792945,0.7243071491615181,0.0029069767441860465,102.58
2025-01-12,Traffic - New Arrivals,Interest-Based,Carousel,10560.0,348.0,369.01,29.0,2921.92,0.03295454545454545,1.0603735632183908,34.94412878787879,7.918267797620661,0.08333333333333333,100.75586206896551
2025-01-12,Retargeting - Website Visitors,Broad,Image,13647.0,574.0,86.72,7.0,805.74,0.04206052612295743,0.1510801393728223,6.354510148750641,9.29128228782288,0.012195121951219513,115.10571428571428
2025-01-13,Conversion - Women Dresses,Lookalike,Carousel,15039.0,561.0,228.55,14.0,1992.21,0.03730301216836226,0.407397504456328,15.197154066094821,8.716735943994749,0.024955436720142603,142.3007142857143
2025-01-13,Conversion - Men Shirts,Lookalike,Image,16403.0,403.0,92.29,23.0,2921.96,0.024568676461622873,0.2290074441687345,5.626409803084801,31.660634955033046,0.05707196029776675,127.04173913043478
2025-01-13,Traffic - New Arrivals,Interest-Based,Video,19958.0,239.0,178.94,22.0,2145.39,0.011975147810401843,0.7487029288702929,8.965828239302535,11.989437800380015,0.09205020920502092,97.51772727272727
2025-01-13,Retargeting - Website Visitors,Retargeting,Image,18338.0,493.0,196.99,8.0,1071.2,0.026884065874141126,0.3995740365111562,10.742174719162394,5.437839484237778,0.016227180527383367,133.9
2025-01-14,Conversion - Women Dresses,Retargeting,Image,3876.0,165.0,235.11,3.0,373.86,0.04256965944272446,1.424909090909091,60.65789473684211,1.5901492918208497,0.01818181818181818,124.62
2025-01-14,Conversion - Men Shirts,Lookalike,Carousel,7465.0,173.0,371.57,3.0,406.99,0.023174815807099798,2.1478034682080924,49.77494976557267,1.0953252415426433,0.017341040462427744,135.66333333333333
2025-01-14,Traffic - New Arrivals,Retargeting,Image,8177.0,395.0,61.41,23.0,2529.59,0.04830622477681301,0.15546835443037973,7.510089274795156,41.19182543559681,0.05822784810126582,109.98217391304348
2025-01-14,Retargeting - Website Visitors,Interest-Based,Image,4081.0,171.0,120.4,2.0,193.57,0.04190149473168341,0.704093567251462,29.502572898799315,1.6077242524916942,0.011695906432748537,96.785
2025-01-15,Conversion - Women Dresses,Retargeting,Carousel,15775.0,286.0,175.97,16.0,1858.7,0.018129952456418384,0.6152797202797202,11.154992076069732,10.562595897027903,0.055944055944055944,116.16875
2025-01-15,Conversion - Men Shirts,Retargeting,Carousel,19964.0,839.0,378.52,67.0,6521.86,0.042025646163093566,0.45115613825983314,18.960128230815467,17.22989538201416,0.07985697258641239,97.34119402985074
2025-01-15,Traffic - New Arrivals,Broad,Video,16284.0,135.0,56.48,12.0,998.64,0.008290346352247605,0.41837037037037034,3.4684352738884794,17.68130311614731,0.08888888888888889,83.22
2025-01-15,Retargeting - Website Visitors,Broad,Carousel,16245.0,502.0,263.38,26.0,3469.32,0.03090181594336719,0.5246613545816733,16.21298861188058,13.172298579998483,0.05179282868525897,133.43538461538463
2025-01-16,Conversion - Women Dresses,Interest-Based,Carousel,7452.0,72.0,71.63,6.0,746.74,0.00966183574879227,0.9948611111111111,9.612184648416532,10.424961608264695,0.08333333333333333,124.45666666666666
2025-01-16,Conversion - Men Shirts,Retargeting,Carousel,14922.0,491.0,275.47,5.0,639.39,0.032904436402626996,0.5610386965376782,18.46066210963678,2.321087595745453,0.010183299389002037,127.878
2025-01-16,Traffic - New Arrivals,Interest-Based,Carousel,19347.0,945.0,336.38,84.0,10103.79,0.04884478213676539,0.355957671957672,17.38667493668269,30.036833343242765,0.08888888888888889,120.2832142857143
2025-01-16,Retargeting - Website Visitors,Retargeting,Carousel,5427.0,82.0,256.21,3.0,412.33,0.015109637000184264,3.1245121951219508,47.21024507094158,1.609343897584013,0.036585365853658534,137.44333333333333
2025-01-17,Conversion - Women Dresses,Retargeting,Carousel,8536.0,217.0,457.41,12.0,1190.13,0.02542174320524836,2.107880184331797,53.58598875351453,2.601888896176297,0.055299539170506916,99.17750000000001
2025-01-17,Conversion - Men Shirts,Interest-Based,Image,6373.0,302.0,92.5,3.0,310.68,0.047387415659814844,0.30629139072847683,14.51435744547309,3.3587027027027028,0.009933774834437087,103.56
2025-01-17,Traffic - New Arrivals,Retargeting,Video,19281.0,651.0,203.28,51.0,5086.22,0.03376380893107204,0.31225806451612903,10.543021627508947,25.020759543486818,0.07834101382488479,99.72980392156863
2025-01-17,Retargeting - Website Visitors,Broad,Image,8745.0,124.0,444.86,4.0,437.02,0.014179531160663237,3.5875806451612906,50.87021154945683,0.9823764779930764,0.03225806451612903,109.255
2025-01-18,Conversion - Women Dresses,Retargeting,Video,14657.0,506.0,305.83,35.0,5226.74,0.034522753633076345,0.6044071146245059,20.86579791226035,17.090344308929797,0.0691699604743083,149.33542857142857
2025-01-18,Conversion - Men Shirts,Lookalike,Image,8104.0,145.0,203.36,5.0,483.51,0.017892398815399804,1.4024827586206898,25.093780848963476,2.3776062155782847,0.034482758620689655,96.702
2025-01-18,Traffic - New Arrivals,Retargeting,Image,13518.0,266.0,157.21,17.0,1995.85,0.019677467080929132,0.591015037593985,11.629678946589733,12.695439221423573,0.06390977443609022,117.40294117647058
2025-01-18,Retargeting - Website Visitors,Lookalike,Image,3698.0,68.0,225.14,4.0,588.39,0.01838831800973499,3.310882352941176,60.881557598702,2.613440525894999,0.058823529411764705,147.0975
2025-01-19,Conversion - Women Dresses,Lookalike,Image,5502.0,77.0,477.53,4.0,480.56,0.013994910941475827,6.2016883116883115,86.7920756088695,1.006345151089984,0.05194805194805195,120.14
2025-01-19,Conversion - Men Shirts,Lookalike,Image,7491.0,74.0,299.17,5.0,663.33,0.00987852089173675,4.042837837837838,39.937258042984915,2.2172343483638066,0.06756756756756757,132.666
2025-01-19,Traffic - New Arrivals,Lookalike,Video,4062.0,158.0,468.92,10.0,840.29,0.038897095027080254,2.967848101265823,115.44066962087642,1.7919687793226988,0.06329113924050633,84.029
2025-01-19,Retargeting - Website Visitors,Lookalike,Image,12348.0,212.0,449.47,11.0,1423.49,0.017168772270813086,2.1201415094339624,36.400226757369616,3.167041181836385,0.05188679245283019,129.40818181818182
2025-01-20,Conversion - Women Dresses,Retargeting,Video,5539.0,194.0,95.51,7.0,768.78,0.035024372630438706,0.492319587628866,17.243184690377326,8.04920950685792,0.03608247422680412,109.82571428571428
2025-01-20,Conversion - Men Shirts,Broad,Image,16807.0,414.0,216.79,17.0,2487.23,0.024632593562206224,0.523647342995169,12.898792169929195,11.472992296692652,0.04106280193236715,146.30764705882353
2025-01-20,Traffic - New Arrivals,Lookalike,Carousel,6141.0,301.0,87.58,29.0,3087.31,0.04901481843347989,0.29096345514950167,14.261520924930792,35.25131308517926,0.09634551495016612,106.45896551724138
2025-01-20,Retargeting - Website Visitors,Retargeting,Image,18485.0,500.0,164.16,28.0,3360.09,0.027048958615093318,0.32832,8.88071409250744,20.46838450292398,0.056,120.0032142857143
2025-01-21,Conversion - Women Dresses,Lookalike,Image,12576.0,50.0,356.47,4.0,589.41,0.003975826972010178,7.1294,28.345260814249368,1.6534631245266078,0.08,147.3525
2025-01-21,Conversion - Men Shirts,Broad,Image,3823.0,166.0,483.45,12.0,1781.44,0.04342139680878891,2.9123493975903614,126.45827883860841,3.684848484848485,0.07228915662650602,148.45333333333335
2025-01-21,Traffic - New Arrivals,Retargeting,Carousel,7910.0,198.0,69.53,11.0,1587.72,0.025031605562579013,0.3511616161616162,8.790139064475348,22.835035236588524,0.05555555555555555,144.33818181818182
2025-01-21,Retargeting - Website Visitors,Lookalike,Carousel,16843.0,490.0,285.39,41.0,3902.24,0.029092204476637178,0.5824285714285714,16.944131093035683,13.673359262763237,0.0836734693877551,95.17658536585365
2025-01-22,Conversion - Women Dresses,Lookalike,Video,12588.0,615.0,312.94,16.0,2105.55,0.0488560533841754,0.5088455284552845,24.860184302510326,6.728286572505913,0.026016260162601626,131.596875
2025-01-22,Conversion - Men Shirts,Interest-Based,Video,13975.0,407.0,255.05,28.0,2897.89,0.029123434704830052,0.6266584766584767,18.250447227191415,11.362046657518132,0.0687960687960688,103.49607142857143
2025-01-22,Traffic - New Arrivals,Retargeting,Carousel,6719.0,235.0,153.23,5.0,741.04,0.034975442774222355,0.6520425531914893,22.80547700550677,4.836128695425178,0.02127659574468085,148.208
2025-01-22,Retargeting - Website Visitors,Broad,Image,17837.0,194.0,175.89,13.0,1663.11,0.010876268430789931,0.9066494845360824,9.860963166451757,9.45539826027631,0.06701030927835051,127.93153846153845
2025-01-23,Conversion - Women Dresses,Broad,Carousel,4581.0,84.0,420.14,2.0,218.33,0.0183366077275704,5.001666666666667,91.71359965073128,0.5196601132955682,0.023809523809523808,109.165
2025-01-23,Conversion - Men Shirts,Broad,Image,13136.0,499.0,87.24,30.0,4218.73,0.03798721071863581,0.17482965931863725,6.641291108404384,48.3577487391105,0.06012024048096192,140.6243333333333
2025-01-23,Traffic - New Arrivals,Broad,Carousel,4015.0,82.0,399.92,2.0,298.22,0.02042341220423412,4.877073170731707,99.60647571606476,0.7456991398279657,0.024390243902439025,149.11
2025-01-23,Retargeting - Website Visitors,Interest-Based,Image,7158.0,266.0,486.46,17.0,2357.61,0.03716121821737916,1.8287969924812029,67.9603241128807,4.846462196275131,0.06390977443609022,138.6829411764706
2025-01-24,Conversion - Women Dresses,Broad,Carousel,10266.0,434.0,56.15,6.0,770.52,0.04227547243327489,0.1293778801843318,5.46951100720826,13.72252894033838,0.013824884792626729,128.42
2025-01-24,Conversion - Men Shirts,Lookalike,Image,12860.0,486.0,313.32,37.0,4920.84,0.037791601866251946,0.6446913580246914,24.363919129082426,15.705476828801226,0.07613168724279835,132.99567567567567
2025-01-24,Traffic - New Arrivals,Broad,Video,18444.0,127.0,142.27,1.0,146.78,0.00688570808935155,1.120236220472441,7.713619605291694,1.031700288184438,0.007874015748031496,146.78
2025-01-24,Retargeting - Website Visitors,Interest-Based,Video,7544.0,337.0,71.1,31.0,2726.42,0.04467126193001061,0.21097922848664688,9.424708377518558,38.34627285513362,0.09198813056379822,87.94903225806452
2025-01-25,Conversion - Women Dresses,Lookalike,Image,13357.0,355.0,433.48,5.0,430.94,0.02657782436175788,1.2210704225352114,32.45339522347833,0.9941404447725385,0.014084507042253521,86.188
2025-01-25,Conversion - Men Shirts,Lookalike,Carousel,18254.0,256.0,403.1,14.0,1810.0,0.014024323435959243,1.574609375,22.082831160293637,4.490200942694121,0.0546875,129.28571428571428
2025-01-25,Traffic - New Arrivals,Interest-Based,Video,18781.0,753.0,56.55,38.0,4657.51,0.040093711729939835,0.0750996015936255,3.0110217773281507,82.36091954022989,0.05046480743691899,122.56605263157896
2025-01-25,Retargeting - Website Visitors,Retargeting,Video,13209.0,357.0,296.35,33.0,4450.24,0.02702702702702703,0.8301120448179272,22.43546067075479,15.016838198076597,0.09243697478991597,134.85575757575756
2025-01-26,Conversion - Women Dresses,Interest-Based,Image,7854.0,155.0,438.06,5.0,678.77,0.019735166793990323,2.8261935483870966,55.77540106951872,1.5494909373145231,0.03225806451612903,135.754
2025-01-26,Conversion - Men Shirts,Lookalike,Carousel,7164.0,83.0,329.36,2.0,206.03,0.0115857063093244,3.9681927710843374,45.97431602456728,0.625546514452271,0.024096385542168676,103.015
2025-01-26,Traffic - New Arrivals,Lookalike,Video,15015.0,160.0,108.0,7.0,846.54,0.010656010656010656,0.675,7.192807192807193,7.838333333333333,0.04375,120.9342857142857
2025-01-26,Retargeting - Website Visitors,Retargeting,Video,15647.0,745.0,235.25,67.0,7776.46,0.04761296095098102,0.3157718120805369,15.03483095801112,33.05615302869288,0.08993288590604027,116.0665671641791
2025-01-27,Conversion - Women Dresses,Broad,Video,14314.0,452.0,419.81,18.0,1791.02,0.03157747659633925,0.928783185840708,29.328629313958363,4.266263309592435,0.03982300884955752,99.50111111111111
2025-01-27,Conversion - Men Shirts,Interest-Based,Image,16716.0,562.0,290.49,12.0,1133.32,0.033620483369227086,0.5168861209964413,17.377961234745154,3.9014079658508036,0.021352313167259787,94.44333333333333
2025-01-27,Traffic - New Arrivals,Retargeting,Video,17124.0,122.0,91.53,9.0,1153.3,0.007124503620649381,0.7502459016393442,5.345129642606867,12.600240358352453,0.07377049180327869,128.14444444444445
2025-01-27,Retargeting - Website Visitors,Retargeting,Image,15394.0,97.0,77.49,2.0,281.56,0.006301156294660258,0.7988659793814432,5.033779394569312,3.6335010969157313,0.020618556701030927,140.78
2025-01-28,Conversion - Women Dresses,Interest-Based,Video,17178.0,302.0,493.82,15.0,1589.0,0.017580626382582374,1.6351655629139072,28.747234835254392,3.2177716576890365,0.04966887417218543,105.93333333333334
2025-01-28,Conversion - Men Shirts,Retargeting,Carousel,11150.0,127.0,258.14,10.0,825.68,0.011390134529147982,2.0325984251968503,23.151569506726457,3.1985744169830324,0.07874015748031496,82.568
2025-01-28,Traffic - New Arrivals,Retargeting,Image,8126.0,52.0,452.84,2.0,264.95,0.006399212404627123,8.708461538461538,55.72729510214127,0.5850852398198039,0.038461538461538464,132.475
2025-01-28,Retargeting - Website Visitors,Lookalike,Image,10673.0,343.0,289.68,15.0,1310.11,0.03213716855616978,0.8445481049562682,27.141384802773352,4.522611157138911,0.043731778425655975,87.34066666666666
2025-01-29,Conversion - Women Dresses,Interest-Based,Image,13267.0,88.0,194.94,7.0,603.71,0.006632999170875104,2.215227272727273,14.693600663299916,3.0969016107520266,0.07954545454545454,86.24428571428572
2025-01-29,Conversion - Men Shirts,Broad,Image,9288.0,62.0,317.12,4.0,419.43,0.006675279931093884,5.11483870967742,34.142980189491816,1.322622351160444,0.06451612903225806,104.8575
2025-01-29,Traffic - New Arrivals,Broad,Carousel,9371.0,160.0,381.57,15.0,1982.71,0.01707395155266247,2.3848125,40.71817308718387,5.196189427890033,0.09375,132.18066666666667
2025-01-29,Retargeting - Website Visitors,Lookalike,Carousel,18913.0,474.0,201.85,26.0,3185.75,0.025062126579601333,0.4258438818565401,10.672553270237403,15.782759474857569,0.05485232067510549,122.52884615384616
2025-01-30,Conversion - Women Dresses,Interest-Based,Video,17277.0,790.0,470.16,53.0,4617.61,0.045725531052844826,0.5951392405063292,27.213057822538637,9.821358686404627,0.0670886075949367,87.12471698113207
2025-01-30,Conversion - Men Shirts,Interest-Based,Carousel,8622.0,161.0,122.31,11.0,947.67,0.01867316167942473,0.7596894409937889,14.185803757828811,7.748099092469953,0.06832298136645963,86.15181818181817
2025-01-30,Traffic - New Arrivals,Lookalike,Video,16046.0,292.0,58.21,5.0,743.83,0.018197681665212514,0.19934931506849315,3.6276953757945907,12.778388593025253,0.017123287671232876,148.76600000000002
2025-01-30,Retargeting - Website Visitors,Interest-Based,Video,11659.0,124.0,439.48,6.0,889.53,0.01063556051119307,3.544193548387097,37.694484947251055,2.0240511513606987,0.04838709677419355,148.255
2025-01-31,Conversion - Women Dresses,Interest-Based,Carousel,16234.0,623.0,468.22,15.0,1761.79,0.038376247382037695,0.7515569823434992,28.841936676111867,3.7627397377301266,0.024077046548956663,117.45266666666666
2025-01-31,Conversion - Men Shirts,Retargeting,Image,9469.0,459.0,195.66,19.0,1785.34,0.04847396768402154,0.42627450980392156,20.66321681275742,9.124706122866197,0.04139433551198257,93.96526315789474
2025-01-31,Traffic - New Arrivals,Broad,Video,9283.0,96.0,368.25,6.0,601.22,0.010341484433911452,3.8359375,39.669287945707204,1.6326408689748813,0.0625,100.20333333333333
2025-01-31,Retargeting - Website Visitors,Broad,Carousel,9988.0,308.0,73.32,18.0,2012.38,0.030837004405286344,0.23805194805194804,7.340808970764917,27.44653573376978,0.05844155844155844,111.7988888888889
2025-02-01,Conversion - Women Dresses,Broad,Carousel,12865.0,221.0,140.78,8.0,1093.53,0.01717839098328799,0.6370135746606335,10.942868247182277,7.76765165506464,0.03619909502262444,136.69125
2025-02-01,Conversion - Men Shirts,Broad,Video,13568.0,599.0,235.33,30.0,2624.07,0.04414799528301887,0.3928714524207012,17.344487028301888,11.150597033952323,0.05008347245409015,87.46900000000001
2025-02-01,Traffic - New Arrivals,Broad,Video,15219.0,285.0,233.83,21.0,2754.38,0.018726591760299626,0.8204561403508772,15.36434719758197,11.779412393619296,0.07368421052631578,131.16095238095238
2025-02-01,Retargeting - Website Visitors,Broad,Carousel,11162.0,84.0,466.9,6.0,500.2,0.00752553305859165,5.558333333333333,41.82942125067192,1.0713214821160848,0.07142857142857142,83.36666666666666
2025-02-02,Conversion - Women Dresses,Broad,Carousel,12064.0,278.0,140.73,3.0,274.5,0.023043766578249338,0.5062230215827338,11.665285145888594,1.9505435941163933,0.01079136690647482,91.5
2025-02-02,Conversion - Men Shirts,Broad,Video,3077.0,75.0,458.54,1.0,141.4,0.024374390640233994,6.113866666666667,149.0217744556386,0.30837004405286345,0.013333333333333334,141.4
2025-02-02,Traffic - New Arrivals,Interest-Based,Image,13535.0,344.0,371.2,32.0,3596.4,0.02541558921315109,1.0790697674418603,27.425193941632802,9.688577586206897,0.09302325581395349,112.3875
2025-02-02,Retargeting - Website Visitors,Lookalike,Video,7670.0,192.0,309.87,17.0,2430.49,0.025032594524119947,1.61390625,40.400260756192964,7.843579565624293,0.08854166666666667,142.97
2025-02-03,Conversion - Women Dresses,Lookalike,Carousel,6687.0,153.0,330.91,3.0,330.62,0.02288021534320323,2.16281045751634,49.48556901450576,0.9991236287812395,0.0196078431372549,110.20666666666666
2025-02-03,Conversion - Men Shirts,Interest-Based,Image,18374.0,672.0,329.03,27.0,3650.45,0.03657341896157614,0.48962797619047616,17.90736910852291,11.09458104124244,0.04017857142857143,135.20185185185184
2025-02-03,Traffic - New Arrivals,Interest-Based,Image,4120.0,204.0,384.78,4.0,479.57,0.04951456310679612,1.8861764705882351,93.39320388349513,1.2463485628151152,0.0196078431372549,119.8925
2025-02-03,Retargeting - Website Visitors,Broad,Carousel,16946.0,167.0,419.57,15.0,1597.76,0.009854832998937803,2.512395209580838,24.759235217750504,3.808089234215983,0.08982035928143713,106.51733333333333
2025-02-04,Conversion - Women Dresses,Broad,Video,6228.0,185.0,117.46,15.0,1629.4,0.02970456005138086,0.6349189189189189,18.859987154784843,13.871956410693004,0.08108108108108109,108.62666666666668
2025-02-04,Conversion - Men Shirts,Lookalike,Carousel,18770.0,144.0,319.3,4.0,471.96,0.00767181672882259,2.2173611111111113,17.011188066062868,1.4781083620419666,0.027777777777777776,117.99
2025-02-04,Traffic - New Arrivals,Interest-Based,Carousel,5116.0,197.0,131.72,10.0,1039.77,0.03850664581704456,0.6686294416243654,25.746677091477718,7.893789857273004,0.050761421319796954,103.977
